geo;freq;siec;nrg_cons;unit;tax;currency;period;value;year;semester
XK;S;E7000;KWH1000-2499;KWH;X_VAT;EUR;2013-S1;0.0485;2013;S1
AL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1156;2013;S1
AT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2082;2013;S1
BA;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.0803;2013;S1
BE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2173;2013;S1
BG;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.0924;2013;S1
CY;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.276;2013;S1
CZ;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1681;2013;S1
DE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2919;2013;S1
DK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.3;2013;S1
EA;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2112;2013;S1
EE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1351;2013;S1
EL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1563;2013;S1
ES;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2228;2013;S1
FI;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1578;2013;S1
FR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1524;2013;S1
HR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1372;2013;S1
HU;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1397;2013;S1
IE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2295;2013;S1
IS;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1053;2013;S1
IT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2292;2013;S1
LT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.137;2013;S1
LU;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1665;2013;S1
LV;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1378;2013;S1
ME;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.0956;2013;S1
MK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.081;2013;S1
MT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1664;2013;S1
NL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1898;2013;S1
NO;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1909;2013;S1
PL;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.148;2013;S1
PT;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2081;2013;S1
RO;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1323;2013;S1
RS;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.0564;2013;S1
SE;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.2101;2013;S1
SI;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.161;2013;S1
SK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1698;2013;S1
TR;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1495;2013;S1
UK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.1741;2013;S1
XK;S;E7000;KWH2500-4999;KWH;I_TAX;EUR;2013-S1;0.0564;2013;S1
AL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0963;2013;S1
AT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1413;2013;S1
BA;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0686;2013;S1
BE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1583;2013;S1
BG;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0771;2013;S1
CY;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.2277;2013;S1
CZ;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1378;2013;S1
DE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1493;2013;S1
DK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1064;2013;S1
EA;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1362;2013;S1
EE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0994;2013;S1
EL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.117;2013;S1
ES;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1752;2013;S1
FI;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1102;2013;S1
FR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1051;2013;S1
HR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1091;2013;S1
HU;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1061;2013;S1
IE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1951;2013;S1
IS;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0831;2013;S1
IT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1498;2013;S1
LT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.086;2013;S1
LU;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1447;2013;S1
LV;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0964;2013;S1
ME;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0835;2013;S1
MK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.039;2013;S1
MT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1585;2013;S1
NL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.134;2013;S1
NO;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1373;2013;S1
PL;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1155;2013;S1
PT;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.121;2013;S1
RO;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.089;2013;S1
RS;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0467;2013;S1
SE;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1359;2013;S1
SI;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1177;2013;S1
SK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1384;2013;S1
TR;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1186;2013;S1
UK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.1658;2013;S1
XK;S;E7000;KWH2500-4999;KWH;X_TAX;EUR;2013-S1;0.0407;2013;S1
AL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0963;2013;S1
AT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1735;2013;S1
BA;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0686;2013;S1
BE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1783;2013;S1
BG;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0771;2013;S1
CY;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.2352;2013;S1
CZ;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1389;2013;S1
DE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.2453;2013;S1
DK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.24;2013;S1
EA;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1792;2013;S1
EE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1126;2013;S1
EL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1384;2013;S1
ES;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1841;2013;S1
FI;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1272;2013;S1
FR;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1301;2013;S1
HR;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1098;2013;S1
HU;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1111;2013;S1
IE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.2022;2013;S1
IS;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0839;2013;S1
IT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.2083;2013;S1
LT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1132;2013;S1
LU;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1571;2013;S1
LV;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.114;2013;S1
ME;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0819;2013;S1
MK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0686;2013;S1
MT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1585;2013;S1
NL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1569;2013;S1
NO;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1527;2013;S1
PL;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1203;2013;S1
PT;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1695;2013;S1
RO;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1067;2013;S1
RS;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.047;2013;S1
SE;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1681;2013;S1
SI;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1342;2013;S1
SK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1415;2013;S1
TR;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1267;2013;S1
UK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.1658;2013;S1
XK;S;E7000;KWH2500-4999;KWH;X_VAT;EUR;2013-S1;0.0486;2013;S1
AL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1156;2013;S1
AT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1888;2013;S1
BA;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0735;2013;S1
BE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1977;2013;S1
BG;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0925;2013;S1
CY;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2706;2013;S1
CZ;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1292;2013;S1
DE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2783;2013;S1
DK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2269;2013;S1
EA;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2054;2013;S1
EE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1308;2013;S1
EL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1725;2013;S1
ES;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1947;2013;S1
FI;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1394;2013;S1
FR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1399;2013;S1
HR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1306;2013;S1
HU;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1336;2013;S1
IE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1992;2013;S1
IS;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.092;2013;S1
IT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2846;2013;S1
LT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1336;2013;S1
LU;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1518;2013;S1
LV;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1414;2013;S1
ME;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0893;2013;S1
MK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0795;2013;S1
MT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1827;2013;S1
NL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.2038;2013;S1
NO;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1371;2013;S1
PL;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1404;2013;S1
PT;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1923;2013;S1
RO;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1304;2013;S1
RS;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0566;2013;S1
SE;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1764;2013;S1
SI;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1438;2013;S1
SK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1498;2013;S1
TR;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1492;2013;S1
UK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.1569;2013;S1
XK;S;E7000;KWH5000-14999;KWH;I_TAX;EUR;2013-S1;0.0643;2013;S1
AL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0963;2013;S1
AT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1275;2013;S1
BA;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0628;2013;S1
BE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1417;2013;S1
BG;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0772;2013;S1
CY;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.2232;2013;S1
CZ;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1055;2013;S1
DE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.138;2013;S1
DK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0886;2013;S1
EA;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1275;2013;S1
EE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0958;2013;S1
EL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1165;2013;S1
ES;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1531;2013;S1
FI;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0954;2013;S1
FR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0932;2013;S1
HR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1038;2013;S1
HU;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1013;2013;S1
IE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.172;2013;S1
IS;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0725;2013;S1
IT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1827;2013;S1
LT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0833;2013;S1
LU;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1308;2013;S1
LV;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0993;2013;S1
ME;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0784;2013;S1
MK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.039;2013;S1
MT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.174;2013;S1
NL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0982;2013;S1
NO;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0942;2013;S1
PL;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1094;2013;S1
PT;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1122;2013;S1
RO;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0876;2013;S1
RS;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0469;2013;S1
SE;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1089;2013;S1
SI;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1087;2013;S1
SK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1217;2013;S1
TR;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1184;2013;S1
UK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.1495;2013;S1
XK;S;E7000;KWH5000-14999;KWH;X_TAX;EUR;2013-S1;0.0475;2013;S1
AL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0963;2013;S1
AT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1573;2013;S1
BA;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0628;2013;S1
BE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1626;2013;S1
BG;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0772;2013;S1
CY;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.2307;2013;S1
CZ;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1066;2013;S1
DE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.2339;2013;S1
DK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1815;2013;S1
EA;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1746;2013;S1
EE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.109;2013;S1
EL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1527;2013;S1
ES;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1609;2013;S1
FI;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1124;2013;S1
FR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1182;2013;S1
HR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1045;2013;S1
HU;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1063;2013;S1
IE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1755;2013;S1
IS;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0733;2013;S1
IT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.2588;2013;S1
LT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1104;2013;S1
LU;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1432;2013;S1
LV;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1168;2013;S1
ME;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0765;2013;S1
MK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0673;2013;S1
MT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.174;2013;S1
NL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1684;2013;S1
NO;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1097;2013;S1
PL;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1142;2013;S1
PT;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1566;2013;S1
RO;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1051;2013;S1
RS;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0472;2013;S1
SE;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1411;2013;S1
SI;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1199;2013;S1
SK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1248;2013;S1
TR;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1264;2013;S1
UK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.1495;2013;S1
XK;S;E7000;KWH5000-14999;KWH;X_VAT;EUR;2013-S1;0.0554;2013;S1
AL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1156;2013;S1
AT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1755;2013;S1
BA;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.07;2013;S1
BE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1743;2013;S1
BG;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.0931;2013;S1
CY;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.2544;2013;S1
CZ;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1183;2013;S1
DE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.2712;2013;S1
DK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.2269;2013;S1
EA;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.2015;2013;S1
EE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1176;2013;S1
EL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.152;2013;S1
ES;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1794;2013;S1
FI;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1189;2013;S1
FR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1272;2013;S1
HR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1263;2013;S1
HU;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.139;2013;S1
IE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1733;2013;S1
IS;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.0518;2013;S1
IT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.3202;2013;S1
LT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1253;2013;S1
LU;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1396;2013;S1
LV;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1457;2013;S1
ME;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.087;2013;S1
MK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.0828;2013;S1
MT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.3573;2013;S1
NL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.2618;2013;S1
NO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.121;2013;S1
PL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1383;2013;S1
PT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1914;2013;S1
RO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1274;2013;S1
RS;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.0685;2013;S1
SE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1575;2013;S1
SI;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1279;2013;S1
SK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1322;2013;S1
TR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1495;2013;S1
UK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.1419;2013;S1
XK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2013-S1;0.0746;2013;S1
AL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0963;2013;S1
AT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1183;2013;S1
BA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0598;2013;S1
BE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1237;2013;S1
BG;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0777;2013;S1
CY;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.2099;2013;S1
CZ;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0965;2013;S1
DE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1349;2013;S1
DK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0886;2013;S1
EA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1243;2013;S1
EE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0848;2013;S1
EL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.098;2013;S1
ES;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1411;2013;S1
FI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0788;2013;S1
FR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.0821;2013;S1
HR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1004;2013;S1
HU;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1056;2013;S1
IE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2013-S1;0.1515;2013;S1
